ID;Site_name;region;origin;frequency_A;total_A;percentage_in_site_A;sites_in_region_A;percentage_in_region_A;sites_A;percentage_all_A;rounded_A;frequency_B;total_B;percentage_site_B;sites_in_region_B;percentage_in_region_B;sites_B;percentage_in_all_B;rounded_B;frequency_C;total_C;percentage_site_C;sites_in_region_C;percentage_in_region_C;sites_C;percentage_all_C;rounded_C;frequency_D;total_D;percentage_site_D;sites_in_region_D;percentage_in_region_D;sites_D;percentage_all_D;rounded_D;;frequency_all;total_all;percentage_all;sites_all;percentage_all_all;percentage_all_all_rounded
93;Kyme;Aegean;Aegean;0;0;0;5;0;31;0;0;0;0;0;6;0;35;0;0;115.72;131.5;88;7;12.57142857;33;2.666666667;2.7;115.72;131.5;88;6;14.66666667;25;3.52;3.5;;231.44;263;88;40;2.2;2.2
94;Kyme;Aegean;Western Mediterranean;0;0;0;5;0;31;0;0;0;0;0;6;0;35;0;0;0;131.5;0;7;0;33;0;0;0;131.5;0;6;0;25;0;0;;0;263;0;40;0;0
95;Kyme;Aegean;Pontic Sea;0;0;0;5;0;31;0;0;0;0;0;6;0;35;0;0;0;131.5;0;7;0;33;0;0;0;131.5;0;6;0;25;0;0;;0;263;0;40;0;0
96;Kyme;Aegean;Adria;0;0;0;5;0;31;0;0;0;0;0;6;0;35;0;0;0;131.5;0;7;0;33;0;0;0;131.5;0;6;0;25;0;0;;0;263;0;40;0;0
97;Kyme;Aegean;Egypt;0;0;0;5;0;31;0;0;0;0;0;6;0;35;0;0;0;131.5;0;7;0;33;0;0;0;131.5;0;6;0;25;0;0;;0;263;0;40;0;0
98;Kyme;Aegean;Iberian Peninsula;0;0;0;5;0;31;0;0;0;0;0;6;0;35;0;0;0;131.5;0;7;0;33;0;0;0;131.5;0;6;0;25;0;0;;0;263;0;40;0;0
99;Sparta;Aegean;Italy;0;16;0;5;0;31;0;0;0.5;1.5;33.33333333;6;5.555555556;35;0.952380952;1;0.5;31;1.612903226;7;0.230414747;33;0.048875855;0;0;14;0;6;0;25;0;0;;1;62.5;1.6;40;0.04;0
100;Sparta;Aegean;Gallia;0;16;0;5;0;31;0;0;0;1.5;0;6;0;35;0;0;0;31;0;7;0;33;0;0;0;14;0;6;0;25;0;0;;0;62.5;0;40;0;0
101;Sparta;Aegean;Eastern Mediterranean;0;16;0;5;0;31;0;0;0;1.5;0;6;0;35;0;0;0;31;0;7;0;33;0;0;0;14;0;6;0;25;0;0;;0;62.5;0;40;0;0
102;Sparta;Aegean;North Africa;0;16;0;5;0;31;0;0;0;1.5;0;6;0;35;0;0;0;31;0;7;0;33;0;0;0;14;0;6;0;25;0;0;;0;62.5;0;40;0;0
103;Sparta;Aegean;unknown;0;16;0;5;0;31;0;0;0;1.5;0;6;0;35;0;0;0;31;0;7;0;33;0;0;0;14;0;6;0;25;0;0;;0;62.5;0;40;0;0
104;Sparta;Aegean;Aegean;16;16;100;5;20;31;3.225806452;3.2;1;1.5;66.66666667;6;11.11111111;35;1.904761905;1.9;30.5;31;98.38709677;7;14.05529954;33;2.981427175;3;14;14;100;6;16.66666667;25;4;4;;61.5;62.5;98.4;40;2.46;2.5
105;Sparta;Aegean;Western Mediterranean;0;16;0;5;0;31;0;0;0;1.5;0;6;0;35;0;0;0;31;0;7;0;33;0;0;0;14;0;6;0;25;0;0;;0;62.5;0;40;0;0
106;Sparta;Aegean;Pontic Sea;0;16;0;5;0;31;0;0;0;1.5;0;6;0;35;0;0;0;31;0;7;0;33;0;0;0;14;0;6;0;25;0;0;;0;62.5;0;40;0;0
107;Sparta;Aegean;Adria;0;16;0;5;0;31;0;0;0;1.5;0;6;0;35;0;0;0;31;0;7;0;33;0;0;0;14;0;6;0;25;0;0;;0;62.5;0;40;0;0
108;Sparta;Aegean;Egypt;0;16;0;5;0;31;0;0;0;1.5;0;6;0;35;0;0;0;31;0;7;0;33;0;0;0;14;0;6;0;25;0;0;;0;62.5;0;40;0;0
109;Sparta;Aegean;Iberian Peninsula;0;16;0;5;0;31;0;0;0;1.5;0;6;0;35;0;0;0;31;0;7;0;33;0;0;0;14;0;6;0;25;0;0;;0;62.5;0;40;0;0
110;Baelo Claudia;Baetica;Italy;32.1875;47.375;67.94195251;2;33.97097625;31;2.191675887;2.2;77.43;233.43;33.17054363;1;33.17054363;35;0.947729818;0.9;18.4375;155.2315;11.87742179;1;11.87742179;33;0.359921872;0.4;0.4375;10.2315;4.27601036;0;0;25;0.171040414;0.2;;128.4925;446.268;28.79267615;40;0.719816904;0.7
111;Baelo Claudia;Baetica;Gallia;0;47.375;0;2;0;31;0;0;24.5;233.43;10.4956518;1;10.4956518;35;0.299875766;0.3;17.8932;155.2315;11.52678419;1;11.52678419;33;0.349296491;0.3;6.1432;10.2315;60.04202707;0;0;25;2.401681083;2.4;;48.5364;446.268;10.8760655;40;0.271901638;0.3
112;Baelo Claudia;Baetica;Eastern Mediterranean;0;47.375;0;2;0;31;0;0;0;233.43;0;1;0;35;0;0;0;155.2315;0;1;0;33;0;0;0;10.2315;0;0;0;25;0;0;;0;446.268;0;40;0;0
113;Baelo Claudia;Baetica;North Africa;1.5;47.375;3.166226913;2;1.583113456;31;0.102136352;0.1;2;233.43;0.856787902;1;0.856787902;35;0.024479654;0;2.5333;155.2315;1.631949701;1;1.631949701;33;0.049453021;0;2.2833;10.2315;22.3163759;0;0;25;0.892655036;0.9;;8.3166;446.268;1.863588696;40;0.046589717;0
114;Baelo Claudia;Baetica;unknown;13;47.375;27.44063325;2;13.72031662;31;0.885181718;0.9;18;233.43;7.711091119;1;7.711091119;35;0.220316889;0.2;0.33;155.2315;0.212585719;1;0.212585719;33;0.006441991;0;0.58;10.2315;5.66876802;0;0;25;0.226750721;0.2;;31.91;446.268;7.15041186;40;0.178760297;0.2
115;Baelo Claudia;Baetica;Aegean;0;47.375;0;2;0;31;0;0;0;233.43;0;1;0;35;0;0;0;155.2315;0;1;0;33;0;0;0;10.2315;0;0;0;25;0;0;;0;446.268;0;40;0;0
116;Baelo Claudia;Baetica;Western Mediterranean;0;47.375;0;2;0;31;0;0;2.5;233.43;1.070984878;1;1.070984878;35;0.030599568;0;2.5;155.2315;1.610497869;1;1.610497869;33;0.048802966;0;0;10.2315;0;0;0;25;0;0;;5;446.268;1.120402987;40;0.028010075;0
117;Baelo Claudia;Baetica;Pontic Sea;0;47.375;0;2;0;31;0;0;0;233.43;0;1;0;35;0;0;0;155.2315;0;1;0;33;0;0;0;10.2315;0;0;0;25;0;0;;0;446.268;0;40;0;0
118;Baelo Claudia;Baetica;Adria;0;47.375;0;2;0;31;0;0;0;233.43;0;1;0;35;0;0;0;155.2315;0;1;0;33;0;0;0;10.2315;0;0;0;25;0;0;;0;446.268;0;40;0;0
119;Baelo Claudia;Baetica;Egypt;0;47.375;0;2;0;31;0;0;0;233.43;0;1;0;35;0;0;0;155.2315;0;1;0;33;0;0;0;10.2315;0;0;0;25;0;0;;0;446.268;0;40;0;0
120;Baelo Claudia;Baetica;Iberian Peninsula;0.6875;47.375;1.451187335;2;0.725593668;31;0.046812495;0;109;233.43;46.69494067;1;46.69494067;35;1.334141162;1.3;113.5375;155.2315;73.14076073;1;73.14076073;33;2.216386689;2.2;0.7875;10.2315;7.696818648;0;0;25;0.307872746;0.3;;224.0125;446.268;50.1968548;40;1.25492137;1.3
121;Akko;Eastern Mediterranean;Italy;0;22.5;0;5;0;31;0;0;0;7;0;6;0;35;0;0;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;29.5;0;40;0;0
122;Akko;Eastern Mediterranean;Gallia;0;22.5;0;5;0;31;0;0;0;7;0;6;0;35;0;0;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;29.5;0;40;0;0
123;Akko;Eastern Mediterranean;Eastern Mediterranean;7;22.5;31.11111111;5;6.222222222;31;1.003584229;1;3;7;42.85714286;6;7.142857143;35;1.224489796;1.2;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;10;29.5;33.89830508;40;0.847457627;0.8
124;Akko;Eastern Mediterranean;North Africa;0;22.5;0;5;0;31;0;0;0;7;0;6;0;35;0;0;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;29.5;0;40;0;0
125;Akko;Eastern Mediterranean;unknown;13;22.5;57.77777778;5;11.55555556;31;1.863799283;1.9;3;7;42.85714286;6;7.142857143;35;1.224489796;1.2;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;16;29.5;54.23728814;40;1.355932203;1.4
126;Akko;Eastern Mediterranean;Aegean;2;22.5;8.888888889;5;1.777777778;31;0.286738351;0.3;1;7;14.28571429;6;2.380952381;35;0.408163265;0.4;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;3;29.5;10.16949153;40;0.254237288;0.3
127;Akko;Eastern Mediterranean;Western Mediterranean;0;22.5;0;5;0;31;0;0;0;7;0;6;0;35;0;0;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;29.5;0;40;0;0
128;Akko;Eastern Mediterranean;Pontic Sea;0;22.5;0;5;0;31;0;0;0;7;0;6;0;35;0;0;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;29.5;0;40;0;0
129;Akko;Eastern Mediterranean;Adria;0;22.5;0;5;0;31;0;0;0;7;0;6;0;35;0;0;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;29.5;0;40;0;0
130;Akko;Eastern Mediterranean;Egypt;0.5;22.5;2.222222222;5;0.444444444;31;0.071684588;0.1;0;7;0;6;0;35;0;0;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0.5;29.5;1.694915254;40;0.042372881;0
131;Akko;Eastern Mediterranean;Iberian Peninsula;0;22.5;0;5;0;31;0;0;0;7;0;6;0;35;0;0;0;0;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;29.5;0;40;0;0
132;Jerusalem;Eastern Mediterranean;Italy;0;10.075;0;5;0;31;0;0;5;32.575;15.34919417;6;2.558199028;35;0.438548405;0.4;5;22.5;22.22222222;5;4.444444444;33;0.673400673;0.7;0;0;0;4;0;25;0;0;;10;65.15;15.34919417;40;0.383729854;0.4
133;Jerusalem;Eastern Mediterranean;Gallia;0;10.075;0;5;0;31;0;0;0;32.575;0;6;0;35;0;0;0;22.5;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;65.15;0;40;0;0
134;Jerusalem;Eastern Mediterranean;Eastern Mediterranean;4.875;10.075;48.38709677;5;9.677419355;31;1.560874089;1.6;22.375;32.575;68.6876439;6;11.44794065;35;1.962504111;2;17.5;22.5;77.77777778;5;15.55555556;33;2.356902357;2.4;0;0;0;4;0;25;0;0;;44.75;65.15;68.6876439;40;1.717191097;1.7
135;Jerusalem;Eastern Mediterranean;North Africa;0;10.075;0;5;0;31;0;0;0;32.575;0;6;0;35;0;0;0;22.5;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;65.15;0;40;0;0
136;Jerusalem;Eastern Mediterranean;unknown;5.2;10.075;51.61290323;5;10.32258065;31;1.664932362;1.7;5.2;32.575;15.96316193;6;2.660526989;35;0.456090341;0.5;0;22.5;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;10.4;65.15;15.96316193;40;0.399079048;0.4
137;Jerusalem;Eastern Mediterranean;Aegean;0;10.075;0;5;0;31;0;0;0;32.575;0;6;0;35;0;0;0;22.5;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;65.15;0;40;0;0
138;Jerusalem;Eastern Mediterranean;Western Mediterranean;0;10.075;0;5;0;31;0;0;0;32.575;0;6;0;35;0;0;0;22.5;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;65.15;0;40;0;0
139;Jerusalem;Eastern Mediterranean;Pontic Sea;0;10.075;0;5;0;31;0;0;0;32.575;0;6;0;35;0;0;0;22.5;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;65.15;0;40;0;0
140;Jerusalem;Eastern Mediterranean;Adria;0;10.075;0;5;0;31;0;0;0;32.575;0;6;0;35;0;0;0;22.5;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;65.15;0;40;0;0
141;Jerusalem;Eastern Mediterranean;Egypt;0;10.075;0;5;0;31;0;0;0;32.575;0;6;0;35;0;0;0;22.5;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;65.15;0;40;0;0
142;Jerusalem;Eastern Mediterranean;Iberian Peninsula;0;10.075;0;5;0;31;0;0;0;32.575;0;6;0;35;0;0;0;22.5;0;5;0;33;0;0;0;0;0;4;0;25;0;0;;0;65.15;0;40;0;0
143;Panayia Ematousa;Eastern Mediterranean;Italy;4.5;90.5;4.972375691;5;0.994475138;31;0.160399216;0.2;4.5;146.5;3.071672355;6;0.511945392;35;0.087762067;0.1;0;131;0;5;0;33;0;0;0;48;0;4;0;25;0;0;;9;416;2.163461538;40;0.054086538;0.1
144;Panayia Ematousa;Eastern Mediterranean;Gallia;0;90.5;0;5;0;31;0;0;0;146.5;0;6;0;35;0;0;0;131;0;5;0;33;0;0;0;48;0;4;0;25;0;0;;0;416;0;40;0;0
145;Panayia Ematousa;Eastern Mediterranean;Eastern Mediterranean;86;90.5;95.02762431;5;19.00552486;31;3.065407236;3.1;136;146.5;92.83276451;6;15.47212742;35;2.6523647;2.7;131;131;100;5;20;33;3.03030303;3;12;48;25;4;6.25;25;1;1;;365;416;87.74038462;40;2.193509615;2.2
146;Panayia Ematousa;Eastern Mediterranean;North Africa;0;90.5;0;5;0;31;0;0;0;146.5;0;6;0;35;0;0;0;131;0;5;0;33;0;0;0;48;0;4;0;25;0;0;;0;416;0;40;0;0
147;Panayia Ematousa;Eastern Mediterranean;unknown;0;90.5;0;5;0;31;0;0;0;146.5;0;6;0;35;0;0;0;131;0;5;0;33;0;0;36;48;75;4;18.75;25;3;3;;36;416;8.653846154;40;0.216346154;0.2
148;Panayia Ematousa;Eastern Mediterranean;Aegean;0;90.5;0;5;0;31;0;0;0;146.5;0;6;0;35;0;0;0;131;0;5;0;33;0;0;0;48;0;4;0;25;0;0;;0;416;0;40;0;0
149;Panayia Ematousa;Eastern Mediterranean;Western Mediterranean;0;90.5;0;5;0;31;0;0;0;146.5;0;6;0;35;0;0;0;131;0;5;0;33;0;0;0;48;0;4;0;25;0;0;;0;416;0;40;0;0
150;Panayia Ematousa;Eastern Mediterranean;Pontic Sea;0;90.5;0;5;0;31;0;0;0;146.5;0;6;0;35;0;0;0;131;0;5;0;33;0;0;0;48;0;4;0;25;0;0;;0;416;0;40;0;0
151;Panayia Ematousa;Eastern Mediterranean;Adria;0;90.5;0;5;0;31;0;0;0;146.5;0;6;0;35;0;0;0;131;0;5;0;33;0;0;0;48;0;4;0;25;0;0;;0;416;0;40;0;0
152;Panayia Ematousa;Eastern Mediterranean;Egypt;0;90.5;0;5;0;31;0;0;0;146.5;0;6;0;35;0;0;0;131;0;5;0;33;0;0;0;48;0;4;0;25;0;0;;0;416;0;40;0;0
153;Panayia Ematousa;Eastern Mediterranean;Iberian Peninsula;0;90.5;0;5;0;31;0;0;0;146.5;0;6;0;35;0;0;0;131;0;5;0;33;0;0;0;48;0;4;0;25;0;0;;0;416;0;40;0;0
154;Paphos;Eastern Mediterranean;Italy;15.5;173.083;8.955241127;5;1.791048225;31;0.288878746;0.3;9.5;74.7499;12.7090471;6;2.118174517;35;0.363115631;0.4;14;95.9166;14.59601362;5;2.919202724;33;0.442303443;0.4;24;98.6666;24.32434076;4;6.08108519;25;0.97297363;1;;63;442.4161;14.2399881;40;0.355999703;0.4
155;Paphos;Eastern Mediterranean;Gallia;0;173.083;0;5;0;31;0;0;0;74.7499;0;6;0;35;0;0;0;95.9166;0;5;0;33;0;0;0;98.6666;0;4;0;25;0;0;;0;442.4161;0;40;0;0
156;Paphos;Eastern Mediterranean;Eastern Mediterranean;137.333;173.083;79.34516966;5;15.86903393;31;2.559521602;2.6;51.9999;74.7499;69.56517668;6;11.59419611;35;1.987576476;2;47.6666;95.9166;49.69588163;5;9.939176326;33;1.505935807;1.5;51.6666;98.6666;52.36483268;4;13.09120817;25;2.094593307;2.1;;288.6661;442.4161;65.24764809;40;1.631191202;1.6
157;Paphos;Eastern Mediterranean;North Africa;0;173.083;0;5;0;31;0;0;0;74.7499;0;6;0;35;0;0;0;95.9166;0;5;0;33;0;0;2;98.6666;2.027028397;4;0.506757099;25;0.081081136;0.1;;2;442.4161;0.452063114;40;0.011301578;0
158;Paphos;Eastern Mediterranean;unknown;15.25;173.083;8.810801754;5;1.762160351;31;0.284219411;0.3;8.25;74.7499;11.03680406;6;1.839467344;35;0.315337259;0.3;7.75;95.9166;8.079936111;5;1.615987222;33;0.244846549;0.2;10.5;98.6666;10.64189908;4;2.660474771;25;0.425675963;0.4;;41.75;442.4161;9.436817512;40;0.235920438;0.2
159;Paphos;Eastern Mediterranean;Aegean;5;173.083;2.88878746;5;0.577757492;31;0.093186692;0.1;5;74.7499;6.688972159;6;1.114828693;35;0.19111349;0.2;26.5;95.9166;27.62816864;5;5.525633728;33;0.837217231;0.8;10.5;98.6666;10.64189908;4;2.660474771;25;0.425675963;0.4;;47;442.4161;10.62348319;40;0.26558708;0.3
160;Paphos;Eastern Mediterranean;Western Mediterranean;0;173.083;0;5;0;31;0;0;0;74.7499;0;6;0;35;0;0;0;95.9166;0;5;0;33;0;0;0;98.6666;0;4;0;25;0;0;;0;442.4161;0;40;0;0
161;Paphos;Eastern Mediterranean;Pontic Sea;0;173.083;0;5;0;31;0;0;0;74.7499;0;6;0;35;0;0;0;95.9166;0;5;0;33;0;0;0;98.6666;0;4;0;25;0;0;;0;442.4161;0;40;0;0
162;Paphos;Eastern Mediterranean;Adria;0;173.083;0;5;0;31;0;0;0;74.7499;0;6;0;35;0;0;0;95.9166;0;5;0;33;0;0;0;98.6666;0;4;0;25;0;0;;0;442.4161;0;40;0;0
163;Paphos;Eastern Mediterranean;Egypt;0;173.083;0;5;0;31;0;0;0;74.7499;0;6;0;35;0;0;0;95.9166;0;5;0;33;0;0;0;98.6666;0;4;0;25;0;0;;0;442.4161;0;40;0;0
164;Paphos;Eastern Mediterranean;Iberian Peninsula;0;173.083;0;5;0;31;0;0;0;74.7499;0;6;0;35;0;0;0;95.9166;0;5;0;33;0;0;0;98.6666;0;4;0;25;0;0;;0;442.4161;0;40;0;0
165;Caesarea;Eastern Mediterranean;Italy;0.5;4.5;11.11111111;5;2.222222222;31;0.358422939;0.4;0.5;6.1666;8.108195764;6;1.351365961;35;0.231662736;0.2;0;1.6666;0;5;0;33;0;0;16;175.666;9.108193959;4;2.27704849;25;0.364327758;0.4;;17;187.9992;9.042591671;40;0.226064792;0.2
166;Caesarea;Eastern Mediterranean;Gallia;0;4.5;0;5;0;31;0;0;0;6.1666;0;6;0;35;0;0;0;1.6666;0;5;0;33;0;0;0;175.666;0;4;0;25;0;0;;0;187.9992;0;40;0;0
167;Caesarea;Eastern Mediterranean;Eastern Mediterranean;3.5;4.5;77.77777778;5;15.55555556;31;2.508960573;2.5;5.1666;6.1666;83.78360847;6;13.96393475;35;2.393817385;2.4;1.6666;1.6666;100;5;20;33;3.03030303;3;146.666;175.666;83.49139845;4;20.87284961;25;3.339655938;3.3;;156.9992;187.9992;83.51056813;40;2.087764203;2.1
168;Caesarea;Eastern Mediterranean;North Africa;0;4.5;0;5;0;31;0;0;0;6.1666;0;6;0;35;0;0;0;1.6666;0;5;0;33;0;0;0;175.666;0;4;0;25;0;0;;0;187.9992;0;40;0;0
169;Caesarea;Eastern Mediterranean;unknown;0;4.5;0;5;0;31;0;0;0;6.1666;0;6;0;35;0;0;0;1.6666;0;5;0;33;0;0;12;175.666;6.831145469;4;1.707786367;25;0.273245819;0.3;;12;187.9992;6.383005885;40;0.159575147;0.2
170;Caesarea;Eastern Mediterranean;Aegean;0.5;4.5;11.11111111;5;2.222222222;31;0.358422939;0.4;0.5;6.1666;8.108195764;6;1.351365961;35;0.231662736;0.2;0;1.6666;0;5;0;33;0;0;1;175.666;0.569262122;4;0.142315531;25;0.022770485;0;;2;187.9992;1.063834314;40;0.026595858;0
171;Caesarea;Eastern Mediterranean;Western Mediterranean;0;4.5;0;5;0;31;0;0;0;6.1666;0;6;0;35;0;0;0;1.6666;0;5;0;33;0;0;0;175.666;0;4;0;25;0;0;;0;187.9992;0;40;0;0
172;Caesarea;Eastern Mediterranean;Pontic Sea;0;4.5;0;5;0;31;0;0;0;6.1666;0;6;0;35;0;0;0;1.6666;0;5;0;33;0;0;0;175.666;0;4;0;25;0;0;;0;187.9992;0;40;0;0
173;Caesarea;Eastern Mediterranean;Adria;0;4.5;0;5;0;31;0;0;0;6.1666;0;6;0;35;0;0;0;1.6666;0;5;0;33;0;0;0;175.666;0;4;0;25;0;0;;0;187.9992;0;40;0;0
174;Caesarea;Eastern Mediterranean;Egypt;0;4.5;0;5;0;31;0;0;0;6.1666;0;6;0;35;0;0;0;1.6666;0;5;0;33;0;0;0;175.666;0;4;0;25;0;0;;0;187.9992;0;40;0;0
175;Caesarea;Eastern Mediterranean;Iberian Peninsula;0;4.5;0;5;0;31;0;0;0;6.1666;0;6;0;35;0;0;0;1.6666;0;5;0;33;0;0;0;175.666;0;4;0;25;0;0;;0;187.9992;0;40;0;0
176;Berytus;Eastern Mediterranean;Italy;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;2;6.5;30.76923077;5;6.153846154;33;0.932400932;0.9;0;12;0;4;0;25;0;0;;2;19.5;10.25641026;40;0.256410256;0.3
177;Berytus;Eastern Mediterranean;Gallia;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;0;6.5;0;5;0;33;0;0;0;12;0;4;0;25;0;0;;0;19.5;0;40;0;0
178;Berytus;Eastern Mediterranean;Eastern Mediterranean;0;0;0;5;0;31;0;0;1;1;100;6;16.66666667;35;2.857142857;2.9;4.5;6.5;69.23076923;5;13.84615385;33;2.097902098;2.1;8;12;66.66666667;4;16.66666667;25;2.666666667;2.7;;13.5;19.5;69.23076923;40;1.730769231;1.7
179;Berytus;Eastern Mediterranean;North Africa;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;0;6.5;0;5;0;33;0;0;0;12;0;4;0;25;0;0;;0;19.5;0;40;0;0
180;Berytus;Eastern Mediterranean;unknown;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;0;6.5;0;5;0;33;0;0;4;12;33.33333333;4;8.333333333;25;1.333333333;1.3;;4;19.5;20.51282051;40;0.512820513;0.5
181;Berytus;Eastern Mediterranean;Aegean;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;0;6.5;0;5;0;33;0;0;0;12;0;4;0;25;0;0;;0;19.5;0;40;0;0
182;Berytus;Eastern Mediterranean;Western Mediterranean;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;0;6.5;0;5;0;33;0;0;0;12;0;4;0;25;0;0;;0;19.5;0;40;0;0
183;Berytus;Eastern Mediterranean;Pontic Sea;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;0;6.5;0;5;0;33;0;0;0;12;0;4;0;25;0;0;;0;19.5;0;40;0;0
184;Berytus;Eastern Mediterranean;Adria;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;0;6.5;0;5;0;33;0;0;0;12;0;4;0;25;0;0;;0;19.5;0;40;0;0
185;Berytus;Eastern Mediterranean;Egypt;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;0;6.5;0;5;0;33;0;0;0;12;0;4;0;25;0;0;;0;19.5;0;40;0;0
186;Berytus;Eastern Mediterranean;Iberian Peninsula;0;0;0;5;0;31;0;0;0;1;0;6;0;35;0;0;0;6.5;0;5;0;33;0;0;0;12;0;4;0;25;0;0;;0;19.5;0;40;0;0
198;Alexandria;Egypt;Italy;1.5;18.25;8.219178082;2;4.109589041;31;0.265134777;0.3;1.5;18.25;8.219178082;2;4.109589041;35;0.234833659;0.2;1.5;18.25;8.219178082;2;4.109589041;33;0.249066002;0.2;0;0;0;1;0;25;0;0;;4.5;54.75;8.219178082;40;0.205479452;0.2
199;Alexandria;Egypt;Gallia;0;18.25;0;2;0;31;0;0;0;18.25;0;2;0;35;0;0;0;18.25;0;2;0;33;0;0;0;0;0;1;0;25;0;0;;0;54.75;0;40;0;0
200;Alexandria;Egypt;Eastern Mediterranean;13.5;18.25;73.97260274;2;36.98630137;31;2.386212992;2.4;13.5;18.25;73.97260274;2;36.98630137;35;2.113502935;2.1;13.5;18.25;73.97260274;2;36.98630137;33;2.241594022;2.2;0;0;0;1;0;25;0;0;;40.5;54.75;73.97260274;40;1.849315068;1.8
201;Alexandria;Egypt;North Africa;0;18.25;0;2;0;31;0;0;0;18.25;0;2;0;35;0;0;0;18.25;0;2;0;33;0;0;0;0;0;1;0;25;0;0;;0;54.75;0;40;0;0
202;Alexandria;Egypt;unknown;0;18.25;0;2;0;31;0;0;0;18.25;0;2;0;35;0;0;0;18.25;0;2;0;33;0;0;0;0;0;1;0;25;0;0;;0;54.75;0;40;0;0
203;Alexandria;Egypt;Aegean;0.25;18.25;1.369863014;2;0.684931507;31;0.044189129;0;0.25;18.25;1.369863014;2;0.684931507;35;0.039138943;0;0.25;18.25;1.369863014;2;0.684931507;33;0.041511;0;0;0;0;1;0;25;0;0;;0.75;54.75;1.369863014;40;0.034246575;0
204;Alexandria;Egypt;Western Mediterranean;0.25;18.25;1.369863014;2;0.684931507;31;0.044189129;0;0.25;18.25;1.369863014;2;0.684931507;35;0.039138943;0;0.25;18.25;1.369863014;2;0.684931507;33;0.041511;0;0;0;0;1;0;25;0;0;;0.75;54.75;1.369863014;40;0.034246575;0
205;Alexandria;Egypt;Pontic Sea;0.5;18.25;2.739726027;2;1.369863014;31;0.088378259;0.1;0.5;18.25;2.739726027;2;1.369863014;35;0.078277886;0.1;0.5;18.25;2.739726027;2;1.369863014;33;0.083022001;0.1;0;0;0;1;0;25;0;0;;1.5;54.75;2.739726027;40;0.068493151;0.1
206;Alexandria;Egypt;Adria;0;18.25;0;2;0;31;0;0;0;18.25;0;2;0;35;0;0;0;18.25;0;2;0;33;0;0;0;0;0;1;0;25;0;0;;0;54.75;0;40;0;0
207;Alexandria;Egypt;Egypt;2.25;18.25;12.32876712;2;6.164383562;31;0.397702165;0.4;2.25;18.25;12.32876712;2;6.164383562;35;0.352250489;0.4;2.25;18.25;12.32876712;2;6.164383562;33;0.373599004;0.4;0;0;0;1;0;25;0;0;;6.75;54.75;12.32876712;40;0.308219178;0.3
208;Alexandria;Egypt;Iberian Peninsula;0;18.25;0;2;0;31;0;0;0;18.25;0;2;0;35;0;0;0;18.25;0;2;0;33;0;0;0;0;0;1;0;25;0;0;;0;54.75;0;40;0;0
209;Karanis;Egypt;Italy;0;6.35;0;2;0;31;0;0;0;4.9;0;2;0;35;0;0;0;7.82;0;2;0;33;0;0;0;7.65;0;1;0;25;0;0;;0;26.72;0;40;0;0
210;Karanis;Egypt;Gallia;0;6.35;0;2;0;31;0;0;0;4.9;0;2;0;35;0;0;0;7.82;0;2;0;33;0;0;0;7.65;0;1;0;25;0;0;;0;26.72;0;40;0;0
211;Karanis;Egypt;Eastern Mediterranean;0;6.35;0;2;0;31;0;0;0;4.9;0;2;0;35;0;0;0;7.82;0;2;0;33;0;0;0;7.65;0;1;0;25;0;0;;0;26.72;0;40;0;0
212;Karanis;Egypt;North Africa;2.55;6.35;40.15748031;2;20.07874016;31;1.295402591;1.3;0.6;4.9;12.24489796;2;6.12244898;35;0.349854227;0.3;0.52;7.82;6.649616368;2;3.324808184;33;0.201503526;0.2;0.85;7.65;11.11111111;1;11.11111111;25;0.444444444;0.4;;4.52;26.72;16.91616766;40;0.422904192;0.4
